URL,Project Name,Category,Sub-Category,Status,Project Cost,Project Start Date,Project Completion Date,State,City,Construction Area (sqm),Land Area (sqm),Residential Units,Commercial Units,Company
https://infiniteworks.in/private-construction-leads/detail/4445993689105077084?uid=6815559123727730&tid=20766212,sobha infinia phase 2b block 4 w1 and block 3 w2,residential,,under construction,5174427600,2025-03-01 00:00:00,2030-12-30 00:00:00,karnataka,bengaluru urban,80150.0,9578.0,149,0,Sobha Limited
https://infiniteworks.in/private-construction-leads/detail/17388951349288901632?uid=6815559123727730&tid=20766212,corezeal golden lawns,plotting,,under construction,13252046,2025-10-03 00:00:00,2027-12-31 00:00:00,karnataka,tumakuru,,1113.0,6,0,Harshith B & Varshith S
https://infiniteworks.in/private-construction-leads/detail/17403289975139311429?uid=6815559123727730&tid=20766212,foundations manasum govardana,residential,,under construction,640000000,2025-12-11 00:00:00,2030-06-29 00:00:00,karnataka,mysuru,16650.0,7811.0,179,0,Foundations Developers & Promoters
https://infiniteworks.in/private-construction-leads/detail/17438750586244380096?uid=6815559123727730&tid=20766212,azur tower D,residential,,under construction,2441957380,2025-01-02 00:00:00,2030-04-30 00:00:00,karnataka,bengaluru urban,24100.0,1607.0,111,0,Macrotech Developers Limited
https://infiniteworks.in/private-construction-leads/detail/17442152204997027352?uid=6815559123727730&tid=20766212,sri sai nandana regal,residential,,under construction,508611264,2025-08-15 00:00:00,2030-12-31 00:00:00,karnataka,bengaluru urban,15245.0,6677.0,107,0,Sri Sai Nandana Builders
https://infiniteworks.in/private-construction-leads/detail/17444328801927224893?uid=6815559123727730&tid=20766212,sisira park,plotting,,under construction,157229168,2025-12-01 00:00:00,2030-01-22 00:00:00,karnataka,bengaluru,,20133.0,78,0,Sreehan Infracon Private Limited
https://infiniteworks.in/private-construction-leads/detail/17449008035192811034?uid=6815559123727730&tid=20766212,prestige autumn leaves,plotting,,under construction,3698406140,2025-10-01 00:00:00,2027-03-31 00:00:00,karnataka,bangalore rural,,110384.0,240,,Prestige Estates Projects Limited
https://infiniteworks.in/private-construction-leads/detail/17454132300735746078?uid=6815559123727730&tid=20766212,ds max spoorthi nest,residential,apartment,under construction,381315360,2025-12-01 00:00:00,2030-12-31 00:00:00,karnataka,bengaluru,18879.0,7284.0,187,0,Ds Max Properties Private Limited
https://infiniteworks.in/private-construction-leads/detail/17547487343845615789?uid=6815559123727730&tid=20766212,the olive pearl,residential,,under construction,53320216,2025-10-01 00:00:00,2029-12-31 00:00:00,karnataka,belagavi,814.0,407.0,11,0,Mangalmurti Homes
https://infiniteworks.in/private-construction-leads/detail/17548359648522225516?uid=6815559123727730&tid=20766212,alpine pyramid - iris,residential,,under construction,658257660,2025-04-01 00:00:00,2028-04-30 00:00:00,karnataka,bengaluru urban,15283.0,6792.0,108,0,Alpine Housing Development Corporation Limited
https://infiniteworks.in/private-construction-leads/detail/17614801160073485070?uid=6815559123727730&tid=20766212,snn estates duomont,residential,,under construction,3940000000,2025-09-05 00:00:00,2030-12-31 00:00:00,karnataka,bengaluru,43455.0,9326.0,113,0,Snn Estates Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/1767117837156578804?uid=6815559123727730&tid=20766212,vastava raghavendra nagara1,plotting,,under construction,21698788,2025-01-02 00:00:00,2028-08-31 00:00:00,karnataka,mysuru,,6086.0,39,0,Vastava Township Private Limited
https://infiniteworks.in/private-construction-leads/detail/17684727576060400227?uid=6815559123727730&tid=20766212,park terraces,residential,,under construction,82547248,2025-05-01 00:00:00,2029-12-31 00:00:00,karnataka,davangere,2686.0,1005.0,11,0,Shubam Construction
https://infiniteworks.in/private-construction-leads/detail/17694303794901212164?uid=6815559123727730&tid=20766212,ramanna layout,plotting,,under construction,10861875,2025-11-25 00:00:00,2030-11-30 00:00:00,karnataka,tumakuru,,3541.0,16,0,Ramanna
https://infiniteworks.in/private-construction-leads/detail/17776694152819887520?uid=6815559123727730&tid=20766212,bliss residency,mixed,,under construction,47450000,2025-12-01 00:00:00,2028-03-05 00:00:00,karnataka,belagavi,1383.0,663.0,11,0,Kirti Pramod Nerlekar
https://infiniteworks.in/private-construction-leads/detail/17789985052470992846?uid=6815559123727730&tid=20766212,fourwalls bhuvi,residential,,under construction,95454128,2025-04-25 00:00:00,2027-02-28 00:00:00,karnataka,dakshina kannada,2101.0,607.0,13,0,Fourwalls Builders & Developers
https://infiniteworks.in/private-construction-leads/detail/17802471797997555426?uid=6815559123727730&tid=20766212,divine radiance,mixed,,under construction,102234904,2025-04-10 00:00:00,2029-12-31 00:00:00,karnataka,dakshina kannada,2475.0,583.0,15,1,Divine Homes
https://infiniteworks.in/private-construction-leads/detail/17855729048673459710?uid=6815559123727730&tid=20766212,avana floresta,residential,,under construction,166740000,2025-01-15 00:00:00,2028-01-07 00:00:00,karnataka,bengaluru urban,4765.0,2367.0,29,0,Avana Constructions
https://infiniteworks.in/private-construction-leads/detail/17861321739585017801?uid=6815559123727730&tid=20766212,archana grand kanak,residential,,under construction,162100000,2025-02-01 00:00:00,2029-03-31 00:00:00,karnataka,udupi,7557.0,2289.0,49,7,Archana Projects
https://infiniteworks.in/private-construction-leads/detail/17914430942054705709?uid=6815559123727730&tid=20766212,myhna vistara,residential,,under construction,10417044500,2025-12-01 00:00:00,2030-12-31 00:00:00,karnataka,bengaluru,248154.0,53066.0,1119,7,Myhna Properties Private Limited
https://infiniteworks.in/private-construction-leads/detail/17976236646926145577?uid=6815559123727730&tid=20766212,eesha eden,plotting,,under construction,334978016,2025-08-01 00:00:00,2028-08-31 00:00:00,karnataka,mysuru,,18818.0,72,,Ncorp Enterprises Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/1800006525723076021?uid=6815559123727730&tid=20766212,paritosh apartment,mixed,,under construction,76512000,2025-09-09 00:00:00,2029-07-31 00:00:00,karnataka,uttara kannada,2505.0,885.0,28,4,Padmanabh Realtors
https://infiniteworks.in/private-construction-leads/detail/18075345233594995994?uid=6815559123727730&tid=20766212,elegant atmos,residential,,under construction,1171573250,2025-07-01 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru urban,30075.0,7278.0,135,0,Elegant Atmos
https://infiniteworks.in/private-construction-leads/detail/18092273286680871471?uid=6815559123727730&tid=20766212,a M rajshekar,plotting,,under construction,43600000,2025-07-01 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru,,8549.0,48,0,A M Rajshekar
https://infiniteworks.in/private-construction-leads/detail/18219265075431911917?uid=6815559123727730&tid=20766212,s L n t layout,plotting,,under construction,14081000,2025-10-29 00:00:00,2029-12-31 00:00:00,karnataka,tumakuru,,5969.0,25,0,Saraswathi N
https://infiniteworks.in/private-construction-leads/detail/18220773020383805321?uid=6815559123727730&tid=20766212,balaji elegance,plotting,,under construction,14941784,2025-03-01 00:00:00,2026-12-31 00:00:00,karnataka,mysuru,,4552.0,4,0,A Rama Reddy
https://infiniteworks.in/private-construction-leads/detail/18259772473273036319?uid=6815559123727730&tid=20766212,city heights,mixed,,under construction,70280496,2025-04-07 00:00:00,2028-10-31 00:00:00,karnataka,belagavi,1620.0,555.0,19,0,Mnc Infrastructure
https://infiniteworks.in/private-construction-leads/detail/18309607368628418588?uid=6815559123727730&tid=20766212,provident ecopolitan phase 5,residential,,under construction,5916042200,2025-01-15 00:00:00,2029-04-30 00:00:00,karnataka,bengaluru urban,37402.0,28641.0,580,0,Provident White Oaks Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/18383359955921622595?uid=6815559123727730&tid=20766212,chirping ridge phase 2,plotting,,under construction,36100000,2025-10-18 00:00:00,2027-12-31 00:00:00,karnataka,shivamogga,,11965.0,41,0,Meru Pravat Structure Private Limited
https://infiniteworks.in/private-construction-leads/detail/18408474027479965339?uid=6815559123727730&tid=20766212,skyline,residential,,under construction,62867520,2025-10-10 00:00:00,2030-12-31 00:00:00,karnataka,udupi,2514.0,1325.0,24,0,Sheya Developers
https://infiniteworks.in/private-construction-leads/detail/1842380237340384442?uid=6815559123727730&tid=20766212,saideep hiranya,residential,,under construction,1496355330,2025-09-15 00:00:00,2029-12-31 00:00:00,karnataka,bengaluru,26327.0,9965.0,144,0,Shri Saideep Srinidhi Buildcon Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/1844065598884581578?uid=6815559123727730&tid=20766212,rare earth,plotting,,under construction,178952128,2025-12-01 00:00:00,2029-03-31 00:00:00,karnataka,mysuru,,73552.0,279,0,Mk Infra Holdings Private Limited
https://infiniteworks.in/private-construction-leads/detail/16067004311862151702?uid=6815559123727730&tid=20766212,gravity smera gardens,residential,,under construction,1599065730,2025-08-01 00:00:00,2028-07-30 00:00:00,karnataka,bengaluru,25087.0,23876.0,95,0,Gravity Properties
https://infiniteworks.in/private-construction-leads/detail/16156510579617205562?uid=6815559123727730&tid=20766212,leafy delight,residential,,under construction,264766208,2025-09-01 00:00:00,2028-03-31 00:00:00,karnataka,bengaluru,9711.0,3844.0,66,0,Leafy Realty Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/16182969625124727625?uid=6815559123727730&tid=20766212,geown oasis phase - 2a,plotting,,under construction,69085464,2025-11-01 00:00:00,2026-09-30 00:00:00,karnataka,bengaluru,,4249.0,19,0,Geown Casper Properties Private Limited
https://infiniteworks.in/private-construction-leads/detail/16206944621124040638?uid=6815559123727730&tid=20766212,madhura dwarakam,residential,,under construction,42513752,2025-07-01 00:00:00,2030-12-31 00:00:00,karnataka,udupi,1740.0,798.0,7,,Subhaas Developers
https://infiniteworks.in/private-construction-leads/detail/16209624877823406434?uid=6815559123727730&tid=20766212,bhuvana boulevard phase 1,residential,,under construction,502924960,2025-03-01 00:00:00,2030-12-31 00:00:00,karnataka,bengaluru rural,7696.0,5703.0,27,0,Vspr Developers
https://infiniteworks.in/private-construction-leads/detail/16225900699805018229?uid=6815559123727730&tid=20766212,earthsong by manyata phase-5a,plotting,,under construction,541558780,2025-04-01 00:00:00,2026-12-31 00:00:00,karnataka,bengaluru rural,,76788.0,81,0,Manyata Developers Private Limited
https://infiniteworks.in/private-construction-leads/detail/16244143870221117879?uid=6815559123727730&tid=20766212,herbal nature phase 2,plotting,,under construction,16249465,2025-02-01 00:00:00,2029-12-31 00:00:00,karnataka,mysuru,,8009.0,31,,& Resorts Private Limited
https://infiniteworks.in/private-construction-leads/detail/16253437361912086290?uid=6815559123727730&tid=20766212,lotus atharva,mixed,,under construction,281761056,2025-02-01 00:00:00,2028-09-30 00:00:00,karnataka,dakshina kannada,7885.0,1619.0,56,35,Lotus Properties
https://infiniteworks.in/private-construction-leads/detail/163182338502642347?uid=6815559123727730&tid=20766212,riverine villas,residential,,under construction,164528352,2025-07-01 00:00:00,2030-12-31 00:00:00,karnataka,uttara kannada,10139.0,12604.0,75,2,Home Dreams
https://infiniteworks.in/private-construction-leads/detail/16379007921334585179?uid=6815559123727730&tid=20766212,lotus ganga,mixed,,under construction,83245544,2025-03-01 00:00:00,2027-02-28 00:00:00,karnataka,dakshina kannada,1515.0,405.0,8,6,Lotus Properties
https://infiniteworks.in/private-construction-leads/detail/16398250975790813682?uid=6815559123727730&tid=20766212,solcrest,residential,,under construction,5683143200,2025-11-06 00:00:00,2030-11-05 00:00:00,karnataka,bengaluru,98037.0,37543.0,657,0,Bricks & Milestones Homes Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/16404608051476903232?uid=6815559123727730&tid=20766212,axis amarissa,residential,,under construction,825250940,2025-11-03 00:00:00,2029-12-31 00:00:00,karnataka,bangalore rural,17033.0,5513.0,80,0,Axis Concept Construction Private Limited
https://infiniteworks.in/private-construction-leads/detail/16426506841263477637?uid=6815559123727730&tid=20766212,dsr evoq,residential,,under construction,4693300200,2025-10-10 00:00:00,2029-12-30 00:00:00,karnataka,bengaluru,136513.0,31580.0,447,0,Dsr Green Homes
https://infiniteworks.in/private-construction-leads/detail/16433103547892309759?uid=6815559123727730&tid=20766212,synergy,residential,,under construction,662812800,2025-09-16 00:00:00,2028-09-30 00:00:00,karnataka,bengaluru,18548.0,5969.0,114,0,Trendsquares Developers
https://infiniteworks.in/private-construction-leads/detail/16494020331921039459?uid=6815559123727730&tid=20766212,folium by sumadhura phase-IV,residential,,under construction,4436569100,2025-12-01 00:00:00,2028-03-31 00:00:00,karnataka,bengaluru,77035.0,11445.0,279,0,Sumadhura Infracon Private Limited
https://infiniteworks.in/private-construction-leads/detail/16543485836537421795?uid=6815559123727730&tid=20766212,someshwara vista phase-II,residential,,under construction,440835488,2025-06-16 00:00:00,2032-05-16 00:00:00,karnataka,dakshina kannada,18565.0,5006.0,108,0,Someshwar Promoters & Developers
https://infiniteworks.in/private-construction-leads/detail/16551176818347700317?uid=6815559123727730&tid=20766212,sln residency,residential,,under construction,151632000,2025-01-16 00:00:00,2026-12-31 00:00:00,karnataka,bengaluru urban,4381.0,2023.0,27,0,Skandas Ventures
https://infiniteworks.in/private-construction-leads/detail/1661281202287643957?uid=6815559123727730&tid=20766212,lotus pearl,mixed,,under construction,376354464,2025-09-01 00:00:00,2028-08-31 00:00:00,karnataka,dakshina kannada,9071.0,1510.0,54,30,Pranava Builders & Developers
https://infiniteworks.in/private-construction-leads/detail/16619834997290224536?uid=6815559123727730&tid=20766212,rr lakshmi orchid,residential,,under construction,251681792,2025-05-01 00:00:00,2027-09-30 00:00:00,karnataka,udupi,7225.0,2465.0,49,0,Shree Rajarajeshwari Constructions
https://infiniteworks.in/private-construction-leads/detail/16693158145759961319?uid=6815559123727730&tid=20766212,shivneri empire shrivnsh,residential,,under construction,31713110,2025-03-20 00:00:00,2027-08-30 00:00:00,karnataka,belagavi,1215.0,408.0,14,0,Shivneri Empire
https://infiniteworks.in/private-construction-leads/detail/16711615877617203517?uid=6815559123727730&tid=20766212,rohan crown,mixed,,under construction,442549824,2025-01-25 00:00:00,2028-12-31 00:00:00,karnataka,dakshina kannada,7136.0,1699.0,128,7,Property Real Estate & Developers
https://infiniteworks.in/private-construction-leads/detail/16742059337762114861?uid=6815559123727730&tid=20766212,neighbourhood tree park,residential,,under construction,2489035780,2025-11-01 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru,30108.0,35815.0,92,0,Neighbourhood Estates
https://infiniteworks.in/private-construction-leads/detail/16807984142989722364?uid=6815559123727730&tid=20766212,mana skanda the right life t6,residential,,under construction,3100000000,2025-07-16 00:00:00,2030-06-30 00:00:00,karnataka,bengaluru urban,42227.0,126210.0,125,0,Neobuild Ventures Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/16825200481634710459?uid=6815559123727730&tid=20766212,herbal pearls - 2,plotting,,under construction,25330000,2025-10-09 00:00:00,2030-12-31 00:00:00,karnataka,mysuru,,8701.0,37,,Gss Project Consultants Private Limited
https://infiniteworks.in/private-construction-leads/detail/16893429791345213946?uid=6815559123727730&tid=20766212,bodhi,residential,,under construction,1484116350,2025-01-10 00:00:00,2028-03-31 00:00:00,karnataka,bengaluru,9851.0,2636.0,23,0,Cardinal Energy & Infrastructure Private Limited
https://infiniteworks.in/private-construction-leads/detail/16965135481043924776?uid=6815559123727730&tid=20766212,bhartiya garden estate phase-2,residential,,under construction,31446644700,2025-09-01 00:00:00,2031-02-28 00:00:00,karnataka,bengaluru,100727.0,115738.0,592,0,Bhartiya Urban Private Limited
https://infiniteworks.in/private-construction-leads/detail/16967745572341577210?uid=6815559123727730&tid=20766212,ncc urban green province phase 2,plotting,,under construction,685299970,2025-10-01 00:00:00,2028-08-31 00:00:00,karnataka,bengaluru,,23066.0,54,0,Ncc Urban Infrastructure Limited
https://infiniteworks.in/private-construction-leads/detail/16987769835938772096?uid=6815559123727730&tid=20766212,grc savora,residential,,under construction,1379357950,2025-09-01 00:00:00,2029-03-31 00:00:00,karnataka,bengaluru,24745.0,10825.0,149,,Grc Infra
https://infiniteworks.in/private-construction-leads/detail/17033305008628482045?uid=6815559123727730&tid=20766212,rrl palm altezze,residential,,under construction,276226592,2025-09-10 00:00:00,2030-09-30 00:00:00,karnataka,bengaluru,21123.0,7891.0,114,0,Rrl Builders & Developers Private Limited
https://infiniteworks.in/private-construction-leads/detail/17077054414810225489?uid=6815559123727730&tid=20766212,kns aura,plotting,,under construction,106703872,2025-07-17 00:00:00,2030-07-21 00:00:00,karnataka,bengaluru,,36042.0,139,0,Suwarnayuga Properties Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/17099263305603193130?uid=6815559123727730&tid=20766212,avalon,residential,,under construction,182474752,2025-02-01 00:00:00,2028-09-30 00:00:00,karnataka,bengaluru urban,4171.0,1315.0,28,0,Incicon-ag
https://infiniteworks.in/private-construction-leads/detail/17125753281032385177?uid=6815559123727730&tid=20766212,northwinds by geown & nivara,plotting,,under construction,148636384,2025-05-03 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru rural,,28732.0,126,0,Geown Casper Estates Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/17150825345296192382?uid=6815559123727730&tid=20766212,aquatownn phase 1,plotting,,under construction,139143216,2025-01-01 00:00:00,2029-12-31 00:00:00,karnataka,bengaluru urban,,4856.0,16,,A Lavanya
https://infiniteworks.in/private-construction-leads/detail/17175004892183273716?uid=6815559123727730&tid=20766212,aditya raaga,residential,,under construction,997957630,2025-12-05 00:00:00,2029-03-31 00:00:00,karnataka,bengaluru,23747.0,8460.0,144,0,Aditya Constructions
https://infiniteworks.in/private-construction-leads/detail/17190187694474574933?uid=6815559123727730&tid=20766212,adithi eternia,residential,,under construction,833915010,2025-07-14 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru urban,16414.0,4932.0,89,0,Adithi Developers
https://infiniteworks.in/private-construction-leads/detail/1719636439229092051?uid=6815559123727730&tid=20766212,ankuraa pristine park,residential,,under construction,2596128770,2025-10-01 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru,36850.0,12140.0,170,0,Ankuraa Homes
https://infiniteworks.in/private-construction-leads/detail/14968889926232747767?uid=6815559123727730&tid=20766212,jewel paradise,mixed,,under construction,162274752,2025-05-01 00:00:00,2030-03-31 00:00:00,karnataka,dharwad,6715.0,2023.0,32,4,Redbricks
https://infiniteworks.in/private-construction-leads/detail/14988695397993472806?uid=6815559123727730&tid=20766212,sowparnika whispering petals,residential,,under construction,5339748400,2025-10-06 00:00:00,2032-09-30 00:00:00,karnataka,bangalore rural,102680.0,25040.0,761,0,Sowparnika Green Meadows Private Limited
https://infiniteworks.in/private-construction-leads/detail/15061317590416484984?uid=6815559123727730&tid=20766212,bella gardenia,plotting,,under construction,183328000,2025-08-20 00:00:00,2029-12-31 00:00:00,karnataka,kolar,,23168.0,106,0,Altera Properties Private Limited
https://infiniteworks.in/private-construction-leads/detail/15070515675266123367?uid=6815559123727730&tid=20766212,aravya estate,plotting,,under construction,2568704000,2025-10-10 00:00:00,2030-10-31 00:00:00,karnataka,bangalore rural,,192504.0,669,0,Godrej Township Development Limited
https://infiniteworks.in/private-construction-leads/detail/15145826375647157563?uid=6815559123727730&tid=20766212,sthitha nature walk,residential,,under construction,220800000,2025-06-02 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru rural,2617.0,2630.0,11,0,Sthitha Infra Private Limited
https://infiniteworks.in/private-construction-leads/detail/15146222118701395590?uid=6815559123727730&tid=20766212,earthsong by manyata phase-5b,plotting,,under construction,364311552,2025-04-01 00:00:00,2026-12-31 00:00:00,karnataka,bengaluru rural,,56149.0,39,0,Manyata Developers Private Limited
https://infiniteworks.in/private-construction-leads/detail/15231703244292575300?uid=6815559123727730&tid=20766212,sambrudhi,mixed,,under construction,77076120,2025-01-01 00:00:00,2027-10-30 00:00:00,karnataka,dakshina kannada,2055.0,485.0,12,12,Yamini Builders & Developers
https://infiniteworks.in/private-construction-leads/detail/15352901054205643112?uid=6815559123727730&tid=20766212,sparkle atmos,residential,,under construction,840646020,2025-04-10 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru urban,19612.0,8397.0,125,0,Barmecha Properties
https://infiniteworks.in/private-construction-leads/detail/15384366042872842249?uid=6815559123727730&tid=20766212,saha elegance 2,plotting,,under construction,59399008,2025-04-10 00:00:00,2030-05-20 00:00:00,karnataka,mysuru,,14164.0,50,,Saha Developers & Promoters
https://infiniteworks.in/private-construction-leads/detail/15389250718048947655?uid=6815559123727730&tid=20766212,sattva kaveri siri phase 2,plotting,,under construction,882099970,2025-01-01 00:00:00,2026-12-31 00:00:00,karnataka,mandya,,90825.0,49,1,Chinnamasta Properties Private Limited
https://infiniteworks.in/private-construction-leads/detail/15396353735406212507?uid=6815559123727730&tid=20766212,grand lapalacio,plotting,,under construction,69030000,2025-02-26 00:00:00,2027-02-27 00:00:00,karnataka,bengaluru,,13000.0,41,0,Tbc Infra Corporation
https://infiniteworks.in/private-construction-leads/detail/15432224425213695669?uid=6815559123727730&tid=20766212,tvs emerald auralis,residential,,under construction,4501000200,2025-09-01 00:00:00,2030-06-30 00:00:00,karnataka,bengaluru,62633.0,15023.0,392,0,Emerald Haven Residences Private Limited
https://infiniteworks.in/private-construction-leads/detail/15482883501307944327?uid=6815559123727730&tid=20766212,eco classic,residential,,under construction,802725120,2025-11-01 00:00:00,2030-12-31 00:00:00,karnataka,bengaluru,13274.0,11127.0,44,0,Eco Infrastructures
https://infiniteworks.in/private-construction-leads/detail/1548598314341454974?uid=6815559123727730&tid=20766212,trinetra residency,residential,,under construction,64207684,2025-12-01 00:00:00,2030-12-31 00:00:00,karnataka,uttara kannada,2142.0,737.0,22,5,Keshava Innovations
https://infiniteworks.in/private-construction-leads/detail/15507836541095638708?uid=6815559123727730&tid=20766212,psn misty woods,plotting,,under construction,218760592,2025-04-29 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru urban,,28833.0,117,0,P S N Developers
https://infiniteworks.in/private-construction-leads/detail/15510358601681544120?uid=6815559123727730&tid=20766212,united suvarna homes,residential,,under construction,550000000,2025-10-01 00:00:00,2029-09-08 00:00:00,karnataka,bengaluru,29201.0,9914.0,155,0,United Suvarna Homes
https://infiniteworks.in/private-construction-leads/detail/15585702355134059240?uid=6815559123727730&tid=20766212,temple tree by hasiru phase 2,plotting,,under construction,96286848,2025-11-01 00:00:00,2027-12-31 00:00:00,karnataka,mysuru,,21355.0,77,0,Hasiru Technologies Private Limited
https://infiniteworks.in/private-construction-leads/detail/15616582458374705883?uid=6815559123727730&tid=20766212,arvind the park,plotting,,under construction,866971780,2025-01-31 00:00:00,2029-12-31 00:00:00,karnataka,bengaluru rural,,90901.0,340,1,Arvind Homes Private Limited
https://infiniteworks.in/private-construction-leads/detail/15684501364657962496?uid=6815559123727730&tid=20766212,V.r mega township,plotting,,under construction,261146400,2025-05-01 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru rural,,46690.0,96,,Vr Ventures
https://infiniteworks.in/private-construction-leads/detail/15723492739443515963?uid=6815559123727730&tid=20766212,kumari savya,plotting,,under construction,533596480,2025-05-30 00:00:00,2027-09-30 00:00:00,karnataka,ramanagar,,22055.0,99,0,Kumari Infrahomes Private Limited
https://infiniteworks.in/private-construction-leads/detail/15782080281151715723?uid=6815559123727730&tid=20766212,blossom heights mamatha,residential,,under construction,179766896,2025-01-02 00:00:00,2027-02-05 00:00:00,karnataka,kodagu,7929.0,2608.0,44,0,Asbury Ventures Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/15823856556130678098?uid=6815559123727730&tid=20766212,g9 vinyas 3,plotting,,under construction,24784500,2025-05-01 00:00:00,2026-12-31 00:00:00,karnataka,mysuru,,5969.0,27,,S M Developers
https://infiniteworks.in/private-construction-leads/detail/15845574638278805855?uid=6815559123727730&tid=20766212,aarunya,residential,,under construction,95929640,2025-06-15 00:00:00,2030-12-31 00:00:00,karnataka,shivamogga,3620.0,1113.0,19,0,Malnad Groups
https://infiniteworks.in/private-construction-leads/detail/15937534438479914859?uid=6815559123727730&tid=20766212,sumuk square-2,residential,,under construction,663013250,2025-04-30 00:00:00,2029-04-30 00:00:00,karnataka,bengaluru urban,12391.0,3059.0,78,0,Sumuk Projects
https://infiniteworks.in/private-construction-leads/detail/15941853321454441605?uid=6815559123727730&tid=20766212,vintage valley,residential,,under construction,319155264,2025-02-01 00:00:00,2030-01-31 00:00:00,karnataka,bengaluru urban,6478.0,2326.0,47,0,Reviva Projects
https://infiniteworks.in/private-construction-leads/detail/1389937511364836420?uid=6815559123727730&tid=20766212,anrai clusters,residential,,under construction,200000000,2025-04-04 00:00:00,2029-12-31 00:00:00,karnataka,bengaluru urban,10394.0,3996.0,64,0,Misi Infraa Sr Properties Private Limited
https://infiniteworks.in/private-construction-leads/detail/13936015261607738152?uid=6815559123727730&tid=20766212,poonam ratna nikethan,mixed,,under construction,153369552,2025-01-15 00:00:00,2028-12-31 00:00:00,karnataka,dakshina kannada,4369.0,1214.0,30,5,Poonam Builders
https://infiniteworks.in/private-construction-leads/detail/13945847785842790970?uid=6815559123727730&tid=20766212,sun & serenity,plotting,,under construction,114440160,2025-10-31 00:00:00,2026-03-30 00:00:00,karnataka,kolar,,22459.0,101,0,Urbanx Estates
https://infiniteworks.in/private-construction-leads/detail/13996378145177715802?uid=6815559123727730&tid=20766212,s L V spring meadows,residential,,under construction,685541180,2025-12-12 00:00:00,2027-06-30 00:00:00,karnataka,bengaluru urban,16712.0,5082.0,108,0,Swaayamkrushy Builders
https://infiniteworks.in/private-construction-leads/detail/14088581858105968421?uid=6815559123727730&tid=20766212,parijatha enclave,plotting,,under construction,12255067,2025-01-28 00:00:00,2026-10-25 00:00:00,karnataka,mysuru,,11331.0,64,0,Mahendra Developers
https://infiniteworks.in/private-construction-leads/detail/14089577410077135949?uid=6815559123727730&tid=20766212,carpe diem,plotting,,under construction,188524400,2025-05-01 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru rural,,31869.0,125,0,Vijayasri Vijetha Infra Projects
https://infiniteworks.in/private-construction-leads/detail/14093990055330743942?uid=6815559123727730&tid=20766212,montecito,plotting,,under construction,2477813760,2025-04-01 00:00:00,2032-04-01 00:00:00,karnataka,bengaluru,,94963.0,201,0,Imperial Dwellings Private Limited & Whitefield Luxury Villas Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/1410635990688490850?uid=6815559123727730&tid=20766212,trilok premium apartments,residential,,under construction,81100000,2025-04-01 00:00:00,2028-08-30 00:00:00,karnataka,bengaluru,3008.0,1314.0,15,0,Naresh Kumar H
https://infiniteworks.in/private-construction-leads/detail/14114236100695974619?uid=6815559123727730&tid=20766212,ohana block e,residential,,under construction,685500030,2025-07-01 00:00:00,2030-06-30 00:00:00,karnataka,bengaluru urban,8995.0,2377.0,50,0,A-one Shelters Private Limited
https://infiniteworks.in/private-construction-leads/detail/14114627703997875946?uid=6815559123727730&tid=20766212,binary etania,residential,,under construction,802083140,2025-07-27 00:00:00,2029-12-31 00:00:00,karnataka,bengaluru urban,18562.0,8093.0,127,0,Binary Ventures
https://infiniteworks.in/private-construction-leads/detail/14142211285297409095?uid=6815559123727730&tid=20766212,city anagha,residential,,under construction,111224248,2025-06-01 00:00:00,2029-12-31 00:00:00,karnataka,dakshina kannada,4382.0,1119.0,36,0,City Real Estate
https://infiniteworks.in/private-construction-leads/detail/14142721234251193028?uid=6815559123727730&tid=20766212,aquatownn phase 3,plotting,,under construction,211077360,2025-01-01 00:00:00,2029-12-31 00:00:00,karnataka,bengaluru urban,,6196.0,25,,Kavitha V Reddy
https://infiniteworks.in/private-construction-leads/detail/14211621643489702314?uid=6815559123727730&tid=20766212,godrej tiara,residential,,under construction,12075413500,2025-06-04 00:00:00,2030-05-31 00:00:00,karnataka,bengaluru urban,103758.0,19964.0,345,0,Godrej Properties Limited
